epoch,accuracy,loss,val_accuracy,val_loss
0,0.14429213106632233,4.5092573165893555,0.13120074570178986,5.056806564331055
1,0.2859843969345093,3.206627130508423,0.05006954073905945,5.2179718017578125
2,0.38005200028419495,2.535926342010498,0.05470560863614082,5.183107376098633
3,0.44682109355926514,2.1650524139404297,0.0630505308508873,5.171368598937988
4,0.5178444981575012,1.836268424987793,0.06629578024148941,5.15007209777832
5,0.5419522523880005,1.7210509777069092,0.05656003579497337,5.157008171081543
